host,endpoint,server_name,authorization_endpoint,issuer,prm_url,auth,oauth_confirmed,remove_reason
click2kart.co.in,https://click2kart.co.in/api/mcp,storefront-renderer,https://shopify.com/authentication/66186576105/oauth/authorize,https://shopify.com/authentication/66186576105,https://click2kart.co.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clicknfurnish.com,https://clicknfurnish.com/api/mcp,storefront-renderer,https://shopify.com/authentication/67956310337/oauth/authorize,https://shopify.com/authentication/67956310337,https://clicknfurnish.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clifbar.com,https://clifbar.com/api/mcp,storefront-renderer,https://account.clifbar.com/authentication/oauth/authorize,https://shopify.com/authentication/34106376325,https://clifbar.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
climaconvenienza.it,https://climaconvenienza.it/api/mcp,storefront-renderer,https://account.climaconvenienza.it/authentication/oauth/authorize,https://shopify.com/authentication/84771897657,https://climaconvenienza.it/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clinikally.com,https://clinikally.com/api/mcp,storefront-renderer,https://account.clinikally.com/authentication/oauth/authorize,https://shopify.com/authentication/53209989283,https://clinikally.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cliveshoes.com,https://cliveshoes.com/api/mcp,storefront-renderer,https://shopify.com/authentication/57608601780/oauth/authorize,https://shopify.com/authentication/57608601780,https://cliveshoes.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clksupplies.com,https://clksupplies.com/api/mcp,storefront-renderer,https://shopify.com/authentication/8399519/oauth/authorize,https://shopify.com/authentication/8399519,https://clksupplies.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cln.com.ph,https://cln.com.ph/api/mcp,storefront-renderer,https://shopify.com/authentication/8999732/oauth/authorize,https://shopify.com/authentication/8999732,https://cln.com.ph/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clothesmentor.com,https://clothesmentor.com/api/mcp,storefront-renderer,https://shopify.com/authentication/44135809179/oauth/authorize,https://shopify.com/authentication/44135809179,https://clothesmentor.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clothierexclusivemenswear.com,https://clothierexclusivemenswear.com/api/mcp,storefront-renderer,https://shopify.com/authentication/76928942357/oauth/authorize,https://shopify.com/authentication/76928942357,https://clothierexclusivemenswear.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clothingjunction.co.za,https://clothingjunction.co.za/api/mcp,storefront-renderer,https://shopify.com/authentication/86583116053/oauth/authorize,https://shopify.com/authentication/86583116053,https://clothingjunction.co.za/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cloudblvd.com.au,https://cloudblvd.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/24482938943/oauth/authorize,https://shopify.com/authentication/24482938943,https://cloudblvd.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cloudlift.app,https://cloudlift.app/api/mcp,storefront-renderer,https://shopify.com/authentication/27893825581/oauth/authorize,https://shopify.com/authentication/27893825581,https://cloudlift.app/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clownantics.com,https://clownantics.com/api/mcp,storefront-renderer,https://account.clownantics.com/authentication/oauth/authorize,https://shopify.com/authentication/13636517,https://clownantics.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubllondon.ca,https://clubllondon.ca/api/mcp,storefront-renderer,https://shopify.com/authentication/61486760072/oauth/authorize,https://shopify.com/authentication/61486760072,https://clubllondon.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubllondon.com,https://clubllondon.com/api/mcp,storefront-renderer,https://accounts.clubllondon.com/authentication/oauth/authorize,https://shopify.com/authentication/25527548,https://clubllondon.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubllondon.com.au,https://clubllondon.com.au/api/mcp,storefront-renderer,https://accounts.clubllondon.com.au/authentication/oauth/authorize,https://shopify.com/authentication/25051856962,https://clubllondon.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubllondon.ie,https://clubllondon.ie/api/mcp,storefront-renderer,https://shopify.com/authentication/61045670052/oauth/authorize,https://shopify.com/authentication/61045670052,https://clubllondon.ie/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubllondon.us,https://clubllondon.us/api/mcp,storefront-renderer,https://shopify.com/authentication/24904138798/oauth/authorize,https://shopify.com/authentication/24904138798,https://clubllondon.us/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clubpiscine.ca,https://clubpiscine.ca/api/mcp,storefront-renderer,https://shopify.com/authentication/95095488644/oauth/authorize,https://shopify.com/authentication/95095488644,https://clubpiscine.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cluse.com,https://cluse.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7013236825/oauth/authorize,https://shopify.com/authentication/7013236825,https://cluse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coachesessentials.com,https://coachesessentials.com/api/mcp,storefront-renderer,https://shopify.com/authentication/94548361518/oauth/authorize,https://shopify.com/authentication/94548361518,https://coachesessentials.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coachscollectiblesny.com,https://coachscollectiblesny.com/api/mcp,storefront-renderer,https://shopify.com/authentication/49149968533/oauth/authorize,https://shopify.com/authentication/49149968533,https://coachscollectiblesny.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coastaltool.com,https://coastaltool.com/api/mcp,storefront-renderer,https://shopify.com/authentication/4826071151/oauth/authorize,https://shopify.com/authentication/4826071151,https://coastaltool.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coastsidecircuitbreakers.com,https://coastsidecircuitbreakers.com/api/mcp,storefront-renderer,https://shopify.com/authentication/321650707/oauth/authorize,https://shopify.com/authentication/321650707,https://coastsidecircuitbreakers.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coaststore.com.au,https://coaststore.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/46178730135/oauth/authorize,https://shopify.com/authentication/46178730135,https://coaststore.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cobra.com,https://cobra.com/api/mcp,storefront-renderer,https://shopify.com/authentication/22032035/oauth/authorize,https://shopify.com/authentication/22032035,https://cobra.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cobragolf.com,https://cobragolf.com/api/mcp,storefront-renderer,https://account.cobragolf.com/authentication/oauth/authorize,https://shopify.com/authentication/63478333657,https://cobragolf.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cocacoca.jp,https://cocacoca.jp/api/mcp,storefront-renderer,https://shopify.com/authentication/56621367476/oauth/authorize,https://shopify.com/authentication/56621367476,https://cocacoca.jp/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cocobee.com.pk,https://cocobee.com.pk/api/mcp,storefront-renderer,https://shopify.com/authentication/37359681672/oauth/authorize,https://shopify.com/authentication/37359681672,https://cocobee.com.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coconutcases.com,https://coconutcases.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60997959768/oauth/authorize,https://shopify.com/authentication/60997959768,https://coconutcases.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
codeage.com,https://codeage.com/api/mcp,storefront-renderer,https://account.codeage.com/authentication/oauth/authorize,https://shopify.com/authentication/1447198797,https://codeage.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coffeeaddicts.ca,https://coffeeaddicts.ca/api/mcp,storefront-renderer,https://shopify.com/authentication/22759941/oauth/authorize,https://shopify.com/authentication/22759941,https://coffeeaddicts.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coffeebean.com,https://coffeebean.com/api/mcp,storefront-renderer,https://shopify.com/authentication/46280212633/oauth/authorize,https://shopify.com/authentication/46280212633,https://coffeebean.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cognitive-surplus.com,https://cognitive-surplus.com/api/mcp,storefront-renderer,https://shopify.com/authentication/10551086/oauth/authorize,https://shopify.com/authentication/10551086,https://cognitive-surplus.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coitonic.com,https://coitonic.com/api/mcp,storefront-renderer,https://shopify.com/authentication/69406031919/oauth/authorize,https://shopify.com/authentication/69406031919,https://coitonic.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cokodive.com,https://cokodive.com/api/mcp,storefront-renderer,https://shopify.com/authentication/22828555/oauth/authorize,https://shopify.com/authentication/22828555,https://cokodive.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
coldcultureworldwide.com,https://coldcultureworldwide.com/api/mcp,storefront-renderer,https://shopify.com/authentication/3918397529/oauth/authorize,https://shopify.com/authentication/3918397529,https://coldcultureworldwide.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
colehaan.com,https://colehaan.com/api/mcp,storefront-renderer,https://shopify.com/authentication/71099383948/oauth/authorize,https://shopify.com/authentication/71099383948,https://colehaan.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
collarsandco.com,https://collarsandco.com/api/mcp,storefront-renderer,https://account.collarsandco.com/authentication/oauth/authorize,https://shopify.com/authentication/55155720352,https://collarsandco.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
collins.co.uk,https://collins.co.uk/api/mcp,storefront-renderer,https://shopify.com/authentication/24733068/oauth/authorize,https://shopify.com/authentication/24733068,https://collins.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
collinsandconley.com,https://collinsandconley.com/api/mcp,storefront-renderer,https://shopify.com/authentication/8448376909/oauth/authorize,https://shopify.com/authentication/8448376909,https://collinsandconley.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
colnago.com,https://colnago.com/api/mcp,storefront-renderer,https://shopify.com/authentication/82889802039/oauth/authorize,https://shopify.com/authentication/82889802039,https://colnago.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
colorescience.com,https://colorescience.com/api/mcp,storefront-renderer,https://account.colorescience.com/authentication/oauth/authorize,https://shopify.com/authentication/25121849419,https://colorescience.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
colorwowhair.com,https://colorwowhair.com/api/mcp,storefront-renderer,https://shopify.com/authentication/58752106688/oauth/authorize,https://shopify.com/authentication/58752106688,https://colorwowhair.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
colourpop.com,https://colourpop.com/api/mcp,storefront-renderer,https://account.colourpop.com/authentication/oauth/authorize,https://shopify.com/authentication/13380845,https://colourpop.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
